Column 0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Scored Labels,Scored Probabilities
20,0.370902801905273,-0.185483440250821,0.407660603146692,-0.0563308106804468,0.860009112886139,0.145084617674462,-0.549130569809227,0.379812815697852,0.0548179349718543,-0.0406438518883588,-0.00818773288677131,0,0.46257871389389
21,-0.15706808697221,-0.35542420330447,0.994196195405869,0.201014771434352,0.0776126925919701,0.00883041804014647,0.435420036651004,0.190390278221229,-0.109412784624859,-0.0207833666964746,-0.00247685484600061,1,0.517171800136566
22,0.189198949942474,0.783892730905457,0.0615984527138607,0.203998411734906,0.272365004675082,0.292776826775265,-0.216123311027519,0.202985415023137,0.0653482899732834,0.0266161973903816,-1.97340864684383E-05,0,0.410345107316971
23,-0.274824900762844,-0.138139409235019,-0.13548004728265,0.694685140414234,0.102594067734055,-0.108869033844515,-0.0412352827501704,-0.0284922345526155,-0.26086373941267,-0.156934067003553,-0.0216901429520352,1,0.537730395793915
24,-0.0955735072542833,-1.34707502157962,-1.58058661133568,-0.381571123801545,-0.192031199681338,-0.214029634922143,-0.252776673112818,0.278606595147397,0.0866014068553382,-0.0222791522455998,0.00591286606339104,1,0.685354769229889
25,0.168292163714398,0.297915639361375,0.0727987063630688,-0.079599123998221,0.230868195854257,0.115312714534054,-0.0516413484486903,0.102328566570621,-0.101318973416389,-0.0860286055038474,-0.0154149586924949,0,0.453703433275223
26,0.173270960279298,0.818240395570532,0.069822904193732,0.159735229627382,0.134124545744285,0.105478366371732,-0.146398376090389,0.0570171978356727,-0.0367259656887198,-0.01343840197964,-0.0028706109046968,0,0.406997263431549
27,0.0904581534373496,1.14885510229281,0.645926665671496,0.0607479429157757,-0.334082882925484,-0.446492859247297,0.330564757216728,-0.767161504608285,0.0279456743987544,0.0473717622127356,0.00517205312682147,0,0.365414261817932
28,0.0173325310610535,0.307571974152055,0.987133549476452,0.202091871124987,0.12542252340219,0.0913731088196789,0.473968011470422,-0.148277401426651,-0.0381999018173108,0.0297131765189793,0.00246116335609106,0,0.443984359502792
29,0.0174092190066561,0.0500501356554642,-0.0989624145603856,-0.0283305303773829,-0.0281388491209911,-0.0199688295775238,-0.0762238398313965,-0.0452113708579577,0.0251930988638206,0.00777223857019398,0.00133485506203794,1,0.500732183456421
30,-0.479157694970761,0.710371307697506,-1.56930083237029,0.213640034690862,-0.871177075725591,0.423787852529416,-0.169341638340644,-0.103895558783403,-0.498359462877074,-0.240672846490569,-0.0451824289615843,1,0.541335225105286
31,-0.0245418831355123,0.606167881527392,1.99324050286965,0.597359327795114,0.60070160188115,1.12212884268881,0.342732166232243,-0.782560706404018,-0.199331119705825,0.079536220718417,-0.0147300048071058,0,0.414011567831039
32,-0.74683328318833,-1.18965798461673,-0.320126939193241,-0.0902173712402201,-0.300940897541112,0.170589589256792,-0.0572651750119015,-0.326217790271515,-0.269260374056222,-0.312667642269395,-0.0748588400246419,1,0.672011435031891
33,0.742520499706614,6.45688697797546,-0.577084727026168,0.27942248506726,-1.23119007383482,-0.948873934468952,0.270484623268564,-1.90940859589454,0.00953944971057612,-0.0375063933557412,-0.00560311890922802,0,0.0629429817199707
34,-0.624721597992247,-5.94615482425988,-0.75343440337933,-0.989112130359677,-0.118230312852663,-0.907525400706774,-0.131013941343946,1.27839467578088,0.243198594078785,0.0950185877030563,0.049494095580075,1,0.93036425113678
35,-0.456690186740713,-0.993537917249111,2.13945321294393,0.931165980033987,0.754135620707925,0.337298092723956,-0.493166004653305,-0.257459749560474,-0.269917087583155,-0.0716512499324691,-0.0147867119126855,1,0.561907231807709
36,0.0236051427602513,0.572360554548394,1.08445063008556,0.00709298014375965,-0.175308848778048,-0.0343216235236789,0.677734499885796,-0.233593584148297,-0.00344999637115704,0.0680192299266836,0.0102091003352051,0,0.417288929224014
37,0.188129250964336,1.27963701747369,-0.425574816658671,0.268650640359472,0.228555301280205,0.522816117511784,-0.242176330016141,0.293867664743701,-0.0504372466805022,-0.0639773470773964,-0.016060845939849,0,0.380569368600845
38,2.55651072007565,-0.334355227047734,0.0599639985338466,0.151522550321408,0.382937120130117,-0.540300018840691,0.0544520815879446,-0.0630054298414948,-0.971250919350423,0.194266624792898,-0.424851852214934,0,0.494196265935898
39,-0.0045998788514981,-0.375692135378839,-0.549102365407448,-0.184393208485768,-0.0633130796639134,-0.0761073257749277,-0.307039612550234,0.0647824430496226,0.0663539373091189,0.005222735678762,0.00349148509750549,1,0.55682110786438
40,0.0452187345361013,-0.0385583186033291,-0.647000886998778,-0.112744804813846,-0.070232544932045,0.171200738654803,0.182025663420981,-0.0316600252737256,0.00614273272811053,-0.000753319224966175,-0.00115183110499559,1,0.534490644931793
41,-0.277370481121621,1.62865674121407,0.263458998963955,0.355736712796319,-0.858597680589422,-0.0531766645638662,0.361701806446021,-0.783085890829653,-0.0628658100825554,0.0398174480811326,-0.0119089367054483,0,0.375561058521271
42,0.141114574613129,0.302773978676273,0.100861959242804,0.0380181100059708,0.144963122312194,0.0583855095574777,-0.119045495483526,-0.0275470638774122,0.105626016637538,0.0625005859390117,0.0103380777949117,0,0.46020582318306
43,1.10594771420773,1.11107820962188,-0.311990149698189,0.0203565717631054,0.0607347810483707,-0.0281305183930757,-0.201258980631954,-0.546711081595591,0.124536431083114,0.38907653085994,-0.0719246305911081,0,0.382830053567886
44,0.030872794909449,-0.100031310018799,-3.24609742231627,0.639051074244102,-0.00748082657140346,-0.106101579021051,0.449508267726788,-0.286794215225399,0.0474316244024012,-0.0690827744238079,-0.00795452859915242,1,0.629707276821136
45,0.036528820615675,1.05049106370907,1.62162681349062,0.384127071977786,0.3289900746061,-0.17956103412717,-1.12088907843955,0.206329703692584,0.0344537556734124,-0.00517633535818574,-0.00196274095144599,0,0.323372393846512
46,-0.117727314240447,-1.08291861594415,-0.0351020492447103,-0.159157668840085,0.0183496413694451,-0.189733404106486,-0.24292291256856,0.270755188237279,0.0656346779677825,0.0221259440783476,0.0102342541986868,1,0.612652122974396
47,-0.376858523270744,-2.2456492222995,0.0208147752757595,-0.114531711296202,0.404630190822684,1.04643003590935,-0.290410899413887,0.376124593892529,-0.108621006822105,0.00687138383366093,-0.0193331690677709,1,0.751795411109924
48,0.664638054744666,-0.0759470791359061,-0.0282880908533517,-0.338466236261618,0.529951393715769,-0.335483499971067,0.0849788733530231,-0.125770517444659,0.423190548422429,0.225988235237636,0.0354543186586313,0,0.458857446908951
49,0.274675838920518,0.800184878988829,-1.69729045249248,-0.255511384415695,-0.226490328992654,0.275151695179661,0.353651020158912,-0.270548009502513,0.0663213631177299,0.00623370429827572,-0.00355850439644106,0,0.477766573429108
50,-0.0531189067707584,-1.23162994038792,0.202117674807947,-0.390281894924472,-0.0722262717304939,-0.536788868448759,-0.105062301781509,-0.0982562094136561,0.107940240436365,0.0466734717181104,0.0182775860119472,1,0.611337423324585
51,-0.00404992293023176,0.475663275341128,0.847151166274232,0.210723627618542,-0.00999403831125616,-0.0273819140910427,0.462535913030393,-0.113399006379569,-0.0582165012339149,0.0091003607761141,-0.000358569164476508,0,0.431512087583542
52,0.248126737785847,0.211688101124864,1.74940629504008,0.149665453073038,0.506958418087419,-0.267353358497231,-0.236022113893082,-0.0465942791162355,0.345071798080955,0.211892469154676,0.0357337921828097,0,0.394039958715439
53,0.38108733210521,1.84682359066313,0.391405227506409,0.0822391810604224,-0.168470539864807,-0.165714305938997,0.374995649526478,-1.11039578153656,0.122730492511663,0.137024090674697,0.00874690794293677,0,0.304371863603592
54,0.0274331868300291,-0.107245086019706,-0.435926599828061,-0.0894288947289068,-0.0109227193858611,-0.0186477722218501,-0.346994327521157,-0.00585799498886052,0.0496803484932396,0.00669728324855386,0.00188161352355469,1,0.525379478931427
55,0.100285420031222,-0.590808980478757,-2.22620459113402,-0.505271496555454,-0.222976989564717,-0.0748553805423054,-0.655808603839535,-0.131287730997997,0.182866129507162,0.0164041424586404,0.00605302359300173,1,0.62888640165329
56,0.0508118753543658,-0.0841222684488814,-0.523300050903873,-0.057211774856298,0.0297194883109978,-0.0238888850004086,-0.548671251905505,-0.195000924017668,0.074505223552041,0.0256860497735969,0.00315359359674198,1,0.525705873966217
57,0.267994545715852,1.78631505469979,0.0933666556394972,0.719509367430343,-0.0206157293550781,-0.411261885514051,0.505785962764914,-1.18534838717614,0.0612615370531243,0.0857251835661059,0.00598564507009853,0,0.322072744369507
58,-0.19800963829409,0.532842895087758,0.0975000545826049,0.251184089180271,0.346491354466993,0.629504623093935,-0.135031515742266,0.00981793422605817,-0.0533589526231246,-0.122706128638312,-0.0164318037611311,0,0.452424228191376
59,0.623482925518938,0.777891312174723,-0.297875045055511,-0.0598742871080717,0.759005445408611,0.142619266014484,-0.321661719661162,-0.0397666568228799,0.0798928545254965,-0.0114365739862932,0.012204074216215,0,0.382656216621399
60,-0.243978368957753,-0.819848016341901,0.500820166256145,-0.0565437997241484,-0.224580579612782,-0.277527953069672,0.440142091738662,-0.103330265931977,-0.0999587319458352,-0.0246891966585993,0.0010819210426992,1,0.586376667022705
61,0.861280739198658,6.68581145575136,-0.199610876303483,0.309896844160466,-1.05084399367199,-1.03213653800482,0.020994097328133,-1.92655202518827,0.0959453099182887,0.00369326644944823,0.00148666479797406,0,0.0519666858017445
62,0.0319984343044839,0.00237996916100824,-0.44286083335968,-0.107546110218921,-0.0945727444900763,-0.034748445490433,-0.0847373057742359,-0.119297052764439,0.0422552401926835,0.00963457670355621,0.00170935507227575,1,0.517907500267029
63,0.262677542515075,2.34663146858263,0.804959924483058,0.455906436090358,0.067748715655128,0.319607865380452,0.354818264798185,-0.582709779460213,-0.0600774928529283,0.0168902628392191,-0.0103446741614905,0,0.257195979356766
64,-0.00840307891391745,-0.112075080415741,-0.0031048362190826,-0.0275666335698704,-0.0194610799673787,-0.022795325314531,0.0120192250305404,0.00938376007943391,0.0188266509613528,0.0103942819177107,0.00254319266268747,1,0.515968203544617
65,0.127878539769299,0.0531171324403754,-3.74661871443611,-0.0172665409876508,-0.720549530818935,1.83601750129784,5.41631471547499,0.751765573323094,-0.316110483891151,-0.0348529388976624,-0.0090365087934484,1,0.705355584621429
66,0.790360729332704,2.70860424987202,-0.0303403006393753,-0.297411501379274,-0.863295692003263,-2.06455729136442,0.29636580184133,0.470164158238026,0.141691097493419,0.00752925835729937,-0.00442754657873248,0,0.189492106437683
67,-0.956205555524272,-0.228187144232952,1.02256665009449,-0.0528947953125514,1.33357925942252,0.840910024563145,0.240079248920355,-0.342067784241494,0.853798588612699,-0.37596011777582,-0.151685414636892,0,0.465454399585724
68,-0.00759570284827436,-0.122460700204371,-0.0124156097849022,-0.0281223487027215,0.0235353532797761,0.0892760891558179,-0.0262649552289694,0.0303943217225904,0.00440107051549688,0.00697204567731479,0.000287790210635072,1,0.519126057624817
69,0.285118581910627,4.83993380735733,-0.405670235711744,0.77914624020822,-0.767252982049296,-0.236070889838414,-0.20708779461452,1.20586340676339,-0.089724855448065,-0.171414193134049,-0.0334035343683838,0,0.115865863859653
70,-0.134219950414536,-0.538710442845049,-0.832040203039536,1.37801944844755,0.622929948200792,-0.406418486857286,0.0792944202449763,0.234362484486626,0.0420221878021378,-0.0377061037609088,0.00899712299723947,1,0.583222150802612
71,-0.749645612252999,-4.96196639317716,0.458656696143114,-0.529613240020501,0.224199099894795,0.284598818332508,-0.0291470982970281,-1.08962695918995,0.0721344730539874,0.19380872719685,0.0276470922426708,1,0.906544208526611
72,-0.162038438423094,-1.21876042555875,0.281699617489534,-0.302274347405295,-0.26492489190076,-0.514424437688682,0.14508641570912,-0.387666695843877,0.0888476596207802,0.0825996171536369,0.0189772129332507,1,0.625316083431244
73,0.456890934987561,-0.312527125829274,-0.64709046544874,3.40395890161969,2.31764927407696,-2.09881239440619,0.544495859742448,-0.583174974355722,0.486616053859818,0.0569414540920166,0.0637692950255058,0,0.466710090637207
74,-0.00721531565475604,-0.115800320244752,-0.0750118673639619,-0.0374529219985822,-0.026156273755475,0.00636520204471979,0.0220441422671379,-0.0192193808651553,0.0135055587010592,0.00884212193288159,0.001637856089827,1,0.520088732242584
75,0.327867464344029,-0.269158522900058,-0.877116723796744,-0.374216660696289,0.264525152339518,-0.0972466436016309,-0.13245327491146,-0.133214911557112,0.187000126994013,0.0292499979997348,0.0123255202338366,1,0.530507326126099
76,-0.188604202487562,0.0862009291531235,0.744721411800093,0.314584961024408,-0.139267502984649,-0.125476655767975,-0.0552653016056928,-0.272149574726856,0.0857541605958558,0.10352675853994,0.0152095397897056,0,0.488321572542191
77,-1.45021755339436,0.0627194765090931,0.465762015370957,0.553296112675863,-0.795196234033,0.43315989970453,-0.333231648380217,0.199874198681072,0.868609742490038,0.319796018583212,0.0270504378600954,1,0.563868463039398
78,-0.374661627497683,-3.25130240262454,-0.393436882986985,-0.909265140367399,-0.729657441901311,-1.44968425555405,0.120210494211843,-0.605577400769872,0.270862629394578,0.148855043468002,0.0449879419883368,1,0.807763934135437
79,0.889736388121988,3.08891123509029,0.0718420912264125,-0.382112939895776,-0.21212949691177,-2.23408209070827,0.222389825493157,1.07283443998577,-0.340904126722494,-0.508773157532233,-0.057031850915907,0,0.135242685675621
80,0.198270302394915,0.228594878911227,0.724640135781387,0.0274485919696519,0.295965344230052,-0.0462994456114021,-0.0150945079777081,0.0393812633981054,0.099576531543911,0.0660074230317634,0.0144275105032866,0,0.437069177627563
81,0.00422534226114787,0.0205610686587048,-0.0107002243420304,-0.0172199845899113,-0.0212457701043249,0.0216529110305718,0.0163085524141171,-0.0140060785012101,0.00535509716506151,0.00433595170591458,0.000474279936875459,1,0.503109514713287
82,0.137509346598641,1.19807262542048,1.16965859454791,0.389243113637862,0.261855589073903,0.18256016364295,0.264897700597868,0.0170117337821633,-0.0676261066608534,-0.00985209805529596,-0.00567021318671037,0,0.339456915855408
83,1.906157326171,3.4680345024805,-1.49724423729401,1.71899630392873,2.91115390882387,0.936338776825105,-0.800846377785805,1.04982842074002,-0.145344258670522,-0.157894895822672,-0.0424343522532364,0,0.143091186881065
84,-0.0196901974961851,-0.075098438628016,0.109915285447441,0.0340158051832831,0.0302642321694513,0.0160440296635758,-0.0520474468224187,0.023972709822171,0.00378313119960785,0.0051425211296729,0.000873829363027467,1,0.508884191513062
85,1.19094723292032,3.34488576430067,-0.730988916734199,1.63308900044387,1.66497604191656,1.59374105496747,-0.429929746175777,1.82092404823199,0.682085507070638,0.403672281491568,0.0151907822853368,0,0.185547173023224
86,0.374629787155815,-0.904196346173793,-2.54339671517473,-0.292402604562594,-0.44224546775025,0.0576781618538965,0.956298654818455,0.464998318648767,0.258029240446115,0.261942792400084,0.0435661143997448,1,0.687060534954071
87,0.0342893728699365,-0.0496163026225518,0.18886940705911,0.0655795267967621,0.219388204158197,0.062433880390881,-0.222863785203567,0.128153330084851,-0.0429837958577573,-0.0350652885869342,-0.00111199995136945,0,0.494242697954178
88,-0.0223023065684371,0.203799901497452,1.86640823181316,0.332345481701665,0.313446862706853,0.016957785544003,0.501210634444659,0.208434833455032,-0.106625212765522,-0.00885325254861347,-0.000315880657932651,0,0.417628765106201
89,-0.104278066919772,-0.0404614589396693,-0.474766846558992,0.615775902527222,0.111711537326511,-0.216478986709211,0.15174258158866,-0.102692478986817,-0.0540058665751319,-0.0506113296315157,-0.00294041620339685,1,0.529774844646454
90,-0.298283000249806,0.425132018065631,2.00353202294727,0.100284274974487,-0.304961849376665,0.00939912263984076,0.674449161267321,-0.144794953170376,-0.192390133562581,-0.0328395321073625,-0.00438777470205759,0,0.419436573982239
91,-0.00131608492175813,-0.248661851025407,0.262821118177134,-0.381627012219171,-0.0477353796673711,0.250522066956775,-0.14818945931814,0.212481118723297,-0.0111748008258882,0.00762103954287758,-0.00143199480772888,1,0.522078394889832
92,1.00301347679512,0.773614362649548,-4.29292728098672,-1.15749555317058,-0.0940720675463483,-0.375290026858839,-2.70127808928589,-0.63128986039493,0.879643654040646,0.348416225388252,0.056481580578772,0,0.492639392614365
93,-2.0563221509711,-0.156318592361982,5.49942242006557,0.183707841840524,1.25591784668092,-1.47059480308339,-4.92732989616298,-0.767098101937507,0.440114409438614,-0.424637369704053,0.312498354202296,0,0.267071008682251
94,-0.853351946993461,0.190939148519933,1.39582455846001,0.510984381023755,-0.75935647706849,0.419455767718936,0.0569413372389138,0.40688881540606,-0.45569318538112,-0.132963379380586,-0.0351747280681401,1,0.513483703136444
95,-0.0249968719528893,0.112857835808588,0.982027749216692,0.0723558190082343,0.107053334530874,-0.252247244785292,-0.602357487054279,-0.127848047178431,0.0275442462212334,0.0209105569473157,0.00389267943684008,0,0.448715209960938
96,-0.56016583988594,-2.46659522276383,0.272291120156573,0.473778895319129,0.508399050663795,2.13215033436787,-0.223971065829798,-0.922453777205883,0.450509344120913,0.566766527950131,0.0657089672862863,1,0.813052117824554
97,-1.68126537262843,-3.44624907608887,-1.51726938408864,6.89191473457684,2.05904487490006,-2.05980079967814,0.161606050372719,0.918079743857878,0.1125229763827,-0.0605218883406796,0.0384272864220396,1,0.87192040681839
98,-0.10085974220274,4.91998128310997,-0.549766622042751,1.09241666102811,-1.17651275459791,-0.0712240171947483,-0.406384749811497,1.15138049140449,-0.311388774055016,-0.232828533188734,-0.0495295190099252,0,0.131515890359879
99,0.865828652200371,-0.333361371225249,-0.519294423679875,0.0452857679151419,-1.39499772998487,-1.08792083921132,0.051094839656017,0.354724390206814,-0.83585149866274,0.409261678703389,0.161348081994712,1,0.585867524147034
100,-0.0136492698667948,0.899227267734463,1.19162727562825,0.329858745215202,-0.236673287974333,-0.109216467445914,0.469139162554974,-0.310278818001634,0.218343236992468,0.218343832113385,0.0303726913881681,0,0.388864010572433
101,-0.123858321731599,-1.43762484015424,-1.84269215197689,0.744285552666028,0.774947530120051,1.31858638850012,-0.349975563130448,-1.26366708378726,-0.249679485722294,-0.00148172463256543,-0.037651068657215,1,0.749795317649841
102,-0.40825060223147,-1.83553282473087,-0.117131893978753,-0.0281972593828791,0.15739804620855,0.190985288291266,-0.211502628868785,1.16970638137819,-0.140807101892616,-0.13591734119128,-0.00824044502402378,1,0.696200668811798
103,0.0183445948308361,-0.0365778845867221,-0.368192154160473,-0.0523323122070601,-0.0288299024004519,0.0201929187449956,-0.115720003838298,-0.0222055746250291,0.029354140416641,0.00138238187025545,0.000389149971036642,1,0.519513785839081
104,0.408129241124022,-0.0691009923434995,1.71912083705539,-1.63760237926272,0.400624048198753,-0.0265193031218215,-1.39164212225472,0.0699327753743021,-0.422924639534788,-0.344161961646146,-0.0539332405699593,0,0.381657481193542
105,0.252914866554665,-0.789507069601705,-1.28259225006711,1.00834532533079,1.01482519989551,-0.684045625907707,-0.222139213119587,0.166064218993164,0.281034038433414,0.011442528732842,0.0268237127769245,1,0.580371081829071
106,0.11841525041141,-0.0481184247047469,-1.61961545112012,-0.281628337833574,-0.0757560392106952,0.179441375512154,-0.460884269560504,0.0356924800607168,0.0904502184293712,-0.0136461198998759,-0.00252221416405899,1,0.557494342327118
107,0.00993586941390989,0.0628044697654902,0.0564688937081792,0.0785199748256584,0.10650007934514,0.214534021583547,0.0374311698142954,0.168328777989838,-0.0279294079250714,-0.0102228459931358,-0.00334938274040054,0,0.497664988040924
108,0.234134602245699,-0.21810973933098,-1.42020015902938,-0.234722225859298,0.0884208779555976,-0.223978616848936,-0.498789026993318,-0.163723934344249,-0.328450179648913,-0.21014431011098,-0.0286379986554813,1,0.55014431476593
109,0.0793813095387516,1.00323870416856,0.983400497734589,0.267741759596831,0.28948592271536,-0.175770393815199,-1.38081246614129,0.143608539265621,0.0844105403559629,-0.00328480518856845,-0.00160513580246095,0,0.344125598669052
110,-0.518797301602448,-0.0934471895977863,4.28018474929482,1.6633013515541,0.478583901958041,0.0454001761363984,2.98309872133651,0.789699342530467,-0.581216203391154,-0.122235775106191,-0.0125051459570016,0,0.415224432945251
111,-0.0257319335807701,-0.783906883029983,-0.542199147427662,-0.169488854415668,0.070462272056663,-0.176099558363492,-0.485502075042716,0.672312886630294,0.100399961985843,-0.0157434562504311,0.00803028348683268,1,0.585804283618927
112,-0.0490461907648962,-0.869027403798751,1.94174133205378,-1.87270971939736,-0.758394909267309,0.244653137044662,-0.276184431836507,-0.209491620809841,0.0205218758240313,0.139649706790991,0.00965358312312654,1,0.540103614330292
113,-0.201388715634351,-0.0190354241801677,-0.336615406938967,0.112745569398569,-0.24529812166223,0.0460884256049309,-0.0889288886530092,0.0222832758052631,-0.0896573679793621,-0.0506949885508278,-0.0107265557861881,1,0.535259246826172
114,-0.00128236704939902,0.0119080890086426,0.292370889918409,-0.0309112582477521,0.000587495010279302,-0.0937689029996814,-0.22731411911154,0.045221336799642,0.0339395728067394,0.01550090819887,0.00305900610481907,0,0.488000720739365
115,-0.164005269403276,-0.825809142236906,-0.975602516855626,-0.135197578949399,-0.264515494481633,0.0280592685191457,0.452634843719648,-0.0520791143458361,-0.0463020936576976,-0.0275445063768582,-0.0012414158895699,1,0.638824164867401
116,0.111595389459102,0.0547315600902889,-2.33175963905672,-0.241864899151341,-0.30783662258169,0.10710687713794,-0.0136789349744415,-0.127421684831952,0.0752972845281804,-0.0173104368934632,-0.00216843643850556,1,0.580133140087128
117,0.188448693371825,-3.79731767343709,-0.010586500443741,-0.937835833904334,-1.87360570231123,-2.36185229974921,0.825822161511865,-0.62530152581869,0.497734181475007,0.346919657339241,-0.441442185453615,1,0.851883709430695
118,-0.723670703434488,-0.726804396021962,-1.64805304373564,-0.0483442282127888,-1.0620390774252,0.118799637516737,-0.0323071136877904,-0.0568996314460808,-0.416365928130488,-0.208770035195327,-0.0342314619903471,1,0.692510187625885
119,-0.989025567388796,-1.42434460758553,0.321351505670137,-0.0206118257302078,-0.658333237731531,-0.39561814540368,0.211087870209906,0.449580562013557,0.0337704766532928,-0.181359679594573,-0.0599233874761961,1,0.672735512256622
120,-0.0909870585407537,0.00327731635848089,0.947503002937649,0.21009389374372,0.0569426416756607,0.0300021348071689,0.451793047553824,0.147573785416502,-0.0966690821865419,-0.0130589970195217,-0.00177874111550672,0,0.479337960481644
121,-0.201055099369096,-0.217802159565787,-0.635396839894702,-0.00437933883095475,-0.308617222202046,0.0276113390848039,0.0363204499212216,-0.00158847886419742,-0.0831527702287232,-0.0577679906531487,-0.0120839381674984,1,0.566509246826172
122,-0.478166553685138,-0.00143175672829916,0.42368279357169,0.324027233960628,-0.48786461775031,0.174074113109072,0.0504188565307414,0.128611423590175,-0.0715357443432498,0.0211536313220485,-0.000810444072351068,1,0.535990536212921
123,0.0159532106917416,0.302520066566697,1.31752918977598,0.151649542915873,0.0515780861334448,-0.0325436431987569,0.627310859153049,0.0419240754180261,0.00204068771822634,0.0584316435237343,0.00954879856891325,0,0.430791020393372
124,0.018623657531673,-0.263556853162112,-0.582867846014322,-0.206368966354279,-0.0863728023942224,-0.0279875515267533,-0.268688804894505,-0.0883010794203515,0.0670373223501716,0.0169392538953931,0.00320497125070147,1,0.549179017543793
125,-0.280035814886633,2.53217966515259,1.68361194293847,1.37471945298243,0.704006051770414,1.58157007018937,0.129456775314903,0.562317082836682,-0.64269833793407,-0.371862113616153,-0.0821991717947435,0,0.245631188154221
126,-0.0708222154864172,-0.189289105052205,-0.191962381534656,0.152373586687908,0.0800701228676095,0.0463799106676651,-0.203815363883564,0.103014177772851,-0.0327276501815924,-0.0322734206490928,-0.00423432807633664,1,0.532608985900879
