"","data.Choice","log.1...data.A_follower_count....log.1...data.B_follower_count.","log.1...data.A_following_count....log.1...data.B_following_count.","log.1...data.A_listed_count....log.1...data.B_listed_count.","log.1...data.A_mentions_received....log.1...data.B_mentions_received.","log.1...data.A_retweets_received....log.1...data.B_retweets_received.","log.1...data.A_mentions_sent....log.1...data.B_mentions_sent.","log.1...data.A_retweets_sent....log.1...data.B_retweets_sent.","log.1...data.A_posts....log.1...data.B_posts.","log.1...data.A_network_feature_1....log.1...data.B_network_feature_1.","log.1...data.A_network_feature_2....log.1...data.B_network_feature_2.","log.1...data.A_network_feature_3....log.1...data.B_network_feature_3."
"31",0,-3.62232911315309,0.761478129136745,-1.52488720381553,-1.72204669742435,-0.911781908432497,1.20897935641192,0.182926290383764,1.44409247577369,-1.54894915095345,1.75108599846428,0.380001919324561
"32",1,2.32411459018066,-2.60921828599677,2.17784112041129,5.372389021807,4.72389527816099,1.6064481535906,0.621783259672116,1.66326598744379,6.05678401322862,0.118445816631167,-0.0604989572492434
"33",0,-6.27403808758361,-1.70591291473472,-5.22753718448699,-4.26341978857643,-3.12195053960436,-2.30616074043873,-1.1713841534486,-2.31098390515843,-5.73009978297357,-5.07642707488203,-8.54331126162923
"34",1,4.61554857613401,2.06163345174869,2.30258509299405,4.10030029498722,2.768629871939,1.17062981089215,0,0.927947807787144,4.77631844218392,-2.08954736579182,-0.0881290476777128
"35",0,-3.5497982375824,-2.24114407985256,-2.19841860732883,0.917876168022267,-0.0881034982607787,0.826884012703863,0,0.729149057022644,0.513678692748397,-1.60087960230567,-1.94136434692879
"36",0,-6.95739893760643,-2.3159105475912,-5.55428221147248,-2.99303991854035,-2.38087836114749,0,0,-0.205699060042283,-3.26853141531406,0.42499473513111,0.615619810473722
"37",0,2.473072192141,0.270587639092481,2.63905732961526,3.12685491550467,2.60471003399634,0.985694879033246,0.851619654330986,1.12523796805401,3.76120011569356,4.42006829706238,2.16362588716348
"38",1,4.58943821542335,-1.01520360275599,3.25627250833129,5.68756865502718,5.59925156314595,1.68340358800205,-0.198346025094506,2.9238810922586,5.68650768416948,-0.373249554410674,1.04742480576051
"39",0,-6.68713983148906,-2.98980793731455,-7.21370694148366,-4.88848042403609,-6.43594785909835,-0.307548486524858,-0.744997562228276,-1.49723562371142,-5.40064101753222,-0.123440922511253,-0.617240418080713
"40",1,4.28927119079865,-0.960700485581112,3.85490804866038,5.63795143703941,4.60845439401493,1.49676678099894,0.947466047012459,-1.88861421100465,5.46228236536802,-0.135202531476323,-0.160208833061596
"41",0,2.38044979894097,9.97824378391218,0.833466381238742,0.906309513799073,0.966557958884689,2.51712545858908,0.554861569750322,2.50281942151228,0.461849827518803,-0.0245834763229835,0.344033013136261
"42",1,2.42880972033234,4.63871873418891,1.02189924383585,5.15010349347418,4.77480694051937,0.54475460622929,-0.38472451563633,-0.269794295565676,3.97836770693945,-1.84237630212815,-0.695631216228167
"43",1,2.79445060027559,-1.20525403448198,2.19226881498123,3.92385895311825,2.67591536647765,-0.169291467386284,1.14301823441971,-0.355444559637238,3.73263267009212,-0.466027327062491,-0.730506626141489
"44",0,-2.35056782877888,-2.97892515523761,-2.68557734525015,-0.580731986910377,-0.171257602736547,-0.014707609259604,0,-0.184638350789743,-1.38629436111989,-5.78485029774396,-8.34537626726816
"45",0,1.32040930710051,-0.822681232751847,0.558099487417458,-0.272556615312394,-0.576331868363435,-0.125877402519817,-0.209192588824867,-0.399575927520451,-0.188813170030461,1.0406012214033,0.781381664429395
"46",1,7.58707899196351,4.99597931987079,6.21753713792807,8.00896375103095,8.24796935522815,0.622912987974389,-1.01360608184006,3.57755348349658,7.77503082137056,-2.78265834413602,-1.31352995768864
"47",0,0.151866174952575,-1.2740808929705,-0.799318178499068,-1.81147689768374,-1.96040135619631,0.0383565672098101,-0.503379379867508,-0.611138426743281,-1.66692500335178,1.78056260395767,1.30838806287622
"48",0,2.1795427154994,2.01243083139688,2.7408400239252,3.40016819375057,1.48659767728102,0.826884012703863,0,0.729149057022644,4.06902675423781,3.48110970273881,2.82207740898026
"49",0,2.32828454702208,-5.78382518232974,0.205973572529027,-0.775700866986692,-1.2557955057146,-2.41341123150284,-1.17603269017776,-2.38360419592284,-0.70585383182906,-1.60363561587428,-0.706917045445786
"50",0,-0.813875726446085,-0.337642511769403,-0.510825623765991,-1.12422001210564,-0.673402718237344,-0.751343580449769,-0.205699060042283,-0.470813092533847,-1.29928298413026,0.258954782815313,-0.413178871514819
"51",0,-2.23113285970123,0.803579558315731,-6.51248799585042,-5.93467532800592,-5.43811514637812,-3.28038536547828,-0.513825243445061,-2.9825885112973,-6.3873001062403,-2.91130253609577,-2.51304361185266
"52",1,0.823862887092725,0.0878613557913344,2.09882001651715,-2.28415043838849,-2.01956113695788,-2.04735282752851,-1.29730674234309,-2.85984968425828,-1.7888139589983,1.28468218600995,0.37196575112723
"53",1,1.17891496121563,-4.92646326947034,1.70613794652748,2.73806138446687,3.1461703805331,0.948563708186404,0.865388129162566,-0.117356572473144,2.65089178726226,-0.418697616532625,0.100575324740664
"54",1,4.79928772392117,-1.69644928942373,3.69992929030052,4.14652103099342,3.52444381937757,1.93109621085596,1.10994358986327,1.60789133405972,5.00058495824275,-1.588777397469,-0.855276045737918
"55",0,-0.353971081823211,1.31681874764915,-1.76215134907403,-4.94301432855461,-5.08020180688959,-1.03237991157666,-0.710446545653229,-2.23775556978561,-4.89719764227914,1.67382142225305,1.25624002204405
"56",0,-3.27892709645798,-3.24840638721751,-4.22648610055757,-0.778167193069237,-1.1952675071005,-0.00321225333030778,0,-1.19573789441721,-0.926762031741451,0.161785411282617,0.213044507999713
"57",0,-5.20993367871933,1.1056794558912,-4.96053499372255,-3.10567946493307,-3.16478464979172,-1.19141060413419,-0.656195540337699,-1.19141060413419,-3.19778541221054,-3.52752492514455,-2.92445548691759
"58",0,-5.28554450517311,0.975379648244161,-3.05342792623288,-2.72230723200754,-3.01029462045195,1.99438398683516,0.42684309134279,2.27607819082685,-2.71485116898479,2.03103966200391,0.528875049560968
"59",1,2.08721986279879,-0.891796711415703,1.27980184855844,1.4169084609422,1.85762645210113,2.04092098357949,0.371709065984943,2.38906677495874,1.44333199471934,-0.660623541954195,-0.37586775136675
"60",0,5.92156346594155,-0.221724104659983,4.49921158418804,5.04010095591419,5.40781420169129,0.494501349107207,0.495169706893961,1.02569133715965,5.35658627467201,-0.873329476043348,-0.356715075596234
"61",0,-2.60511179386181,-1.13646692196056,-3.23649742621802,-2.19168073819086,-1.24278577174253,-2.68713857130043,-1.16798247847235,-1.98576658290603,-2.91777073208428,-4.12825382991829,-3.45331993689114
"62",0,-0.300085976821972,0.929609463714436,1.43763469108987,-0.906654438386679,-0.578818755919696,-0.135629203314446,0.126725886899822,-0.32296242052509,-0.958632615769901,1.74483277576218,0.273918634902808
"63",0,1.54026836770385,0.697923309042093,1.65933488357872,-1.04631030438718,-0.780826525635948,-1.18352295222393,-0.373079157544937,-0.100497352577195,-1.79175946922805,2.53179023568653,1.76923250856018
"64",1,3.15964280239285,3.04452243772342,3.36487588849738,0.0822560184096961,-0.631960997681591,-0.213296710085753,0,-0.140482116983539,0.0784716154414955,1.48410240589066,2.54669561683935
"65",1,4.47614035434945,-0.708095141995819,3.04069541430012,5.81611939305446,6.43620811092337,-0.952514062671169,0.163915556411277,0.834203499438372,5.5569041376995,-3.62452538199795,-1.70338561625516
"66",1,10.4656483135642,1.95653441897554,8.69540632016565,7.67308660476813,7.60388082784485,3.01806567901121,2.51637957149207,2.918689875142,7.92822582976596,-1.49971878460544,0.617031454672905
"67",0,-0.605772492404283,-5.24304558021119,-0.86506892580187,-1.65890452317061,-1.3526140684268,0.11786182580516,1.13294594786047,-1.48129265062857,-1.39938545716677,-0.239685568489278,-0.334142478124052
"68",0,-3.83076778577136,2.23422343503602,-2.11098775318574,-8.44905853694213,-7.74467434122279,-2.54012202184258,-1.23708924764133,-4.11199795487531,-8.88548704036041,1.72248390707097,0.394150825129812
"69",0,-7.948291614692,-0.773189888233482,-6.00963185106343,-6.71729149047697,-5.26239128322221,-2.26701765034761,-2.0519915211421,-2.32451058739393,-8.12177741916107,-2.40230970396198,-7.1913109957234
"70",0,-3.26791007541526,-4.67149282891916,-2.64115172246548,-3.50218178921562,-3.88603322477121,-1.63968663990422,-1.73565454858058,-2.86758097323539,-3.34341095573281,1.41493166308548,1.2830760632918
"71",1,6.7196845468353,-0.42185891788384,4.20785759631753,9.889888242356,9.83605583747781,0.338552225653091,0,0.432035821737635,9.6575603726532,-0.710200914023135,0.834508411623305
"72",1,-0.538895540832936,1.49931846481424,0.206634370390985,3.00939156530756,3.14147036878676,-0.324262664152114,-0.444546291941705,1.02306901937575,2.97099704641927,0.0396092730745217,-0.267671481921374
"73",1,1.62557764253151,-0.19948936041632,0.965153211512622,1.9779343308259,1.2827730267573,0.975238504861786,0.363787551008699,0.603302540149735,1.75749423710225,0.167201657323414,0.975850592048916
"74",1,1.14507557905174,6.75227037614174,0.873273346790464,-0.601292612552027,-1.95790714521871,-1.91351407910211,0.655519490798536,-2.05957294891729,-0.542864977510607,1.50160673461351,0.293491008059981
"75",1,4.5819215404729,0.549665457082255,3.27423253696835,1.9935091812244,3.33638436912557,1.85199901364761,1.66332737684862,1.40101009287593,2.3295681802974,0.305166103997849,0.348336090324829
"76",0,-3.95726408142825,5.7473650531615,-2.88301742715825,-5.54488519120054,-6.30095144306411,0.517293327833737,-1.57949759175775,-0.524265965502092,-5.69963540110903,2.70477331103296,1.70873009421379
"77",0,-3.58347793720557,-0.82617977859436,-3.98495015646334,-2.88572010599739,-2.34281581618705,0.0472109613927068,-0.104251876944486,-1.65173529355838,-3.32223433785535,0.267810150309888,0.0621796803637995
"78",1,0.172536649958367,-0.3969965746344,0.353640040243579,1.94511045829266,0.790343573984878,1.60599546601475,0.751367848216308,1.46732330443739,3.40119738166216,4.38460950309184,7.95429962363247
"79",1,2.99762121188455,1.01989145825249,1.57399232908052,4.35635883131599,5.14598901727595,3.23525487896465,2.51637957149207,1.48910572614453,4.363399024322,-0.856528892891018,-1.18401356263504
"80",1,-0.750727659995152,0.631351461291479,0.182321556793954,-2.10059315420995,-1.16057638842632,-0.650240522153316,-0.209466921855229,-1.03375474512086,-2.75153531304195,1.57492596207964,1.00736400201027
"81",1,-4.99543272993496,-4.60655515398234,-2.6718891859301,-3.20937006758868,-3.66616978040146,1.48767862849258,1.1023550959282,1.02989618685335,-3.27689072519851,1.67184193310386,0.379848359554235
"82",0,-0.372595542139157,-0.0463081014303075,0.00623918835049153,-2.06074991052014,-1.23033168125822,-0.3687242984676,0,-1.70834310412778,-2.77258872223978,-0.507726047475507,-0.262198356149433
"83",1,-0.229362778209346,-1.27858366811711,-2.44510667284864,-0.258286912452435,0.401711301736585,1.45221771634116,0.653782294937159,1.16930814804581,-0.439653189005274,-2.24605398285986,-0.761591590957513
"84",0,-2.43177645588212,2.45910158791265,-0.62979101372312,-0.467354876993513,-1.52423692487289,1.21990643673274,0.375313415085771,1.30918338837157,-0.693147180559945,1.26502426135559,0.390665286272296
"85",1,2.51052089692692,1.64203664706385,1.58111027220099,1.80362656757821,1.41918125402962,1.56403997090996,-0.198346025094506,1.70090976065277,1.88497759806016,0.571912066029401,0.945829276036355
"86",0,-0.42722610165143,-2.3919301933299,-1.59059770627354,-1.61869307612317,-1.37419485838945,-1.22626337724166,-1.71131969017076,0.125264954337976,-1.75096721492699,-0.268923703521255,-0.21605649673389
"87",0,-2.47094314895464,1.41398947805097,-2.68677280265493,-2.75329723100271,-3.20770826311838,1.26943271382491,0.757324940835441,0.498655253928594,-2.89638293958645,0.58200810847177,0.298335867451466
"88",1,1.72828482411563,0.67116827384117,1.70360392735388,1.57491036068937,1.01900166519126,0.977401425835832,0.510326967510304,0.680406391223663,1.53224827374297,0.798389288480148,0.580619435703269
"89",0,7.22455184697948,1.26561111097322,6.86320610906996,5.29337275376481,4.02741049190427,0.525542889039558,0.180244395948671,0.737760962863589,5.89898369431382,3.35562526451129,3.57521429504761
"90",0,-3.35130393175756,4.15015398598053,-2.75429469669128,-6.52697776738636,-5.22303697543502,-0.787806533146009,-0.316078062254009,-0.750703878526387,-6.47908551322938,2.75529627465288,2.00615141521242
"91",1,4.90804466502573,-0.164413559518726,3.99414791106779,5.13322360028105,6.93775201976995,2.24211134715405,1.1237451485979,2.14143725592794,5.3219253803336,-1.06855030807945,-0.571262306009699
"92",0,-0.539632205019711,-0.860485667022942,-0.426255340807661,-2.91064773787764,-3.61055614012145,-1.02536181411504,0.416084199629833,-0.99867928776846,-1.04489195839082,-0.300163766023994,-0.746199319849278
"93",1,7.25574831970556,0.583146285345617,6.52284414982172,6.98212094536239,5.86890728341616,3.31643070118385,2.02148655245418,2.45888989414045,7.64364261321824,-2.73666330542226,-1.45806946281494
"94",0,0.428606925927724,1.62691585832692,-0.208320950627646,-0.213242558434434,-0.879426578927113,1.75596671363302,0.508600211023447,1.4543056809412,-0.342645095728294,0.95052502854499,1.06485374185856
"95",1,-3.16180102388246,-0.295736995401075,-1.80508031320372,-1.17103021910366,-1.10261625592088,-2.00816285477276,-1.01625794758663,-0.941651162011084,-1.37187370079345,0.148683714167634,-0.738753927109725
"96",0,-0.661107826815329,-0.170008296560598,-0.916290731874155,-0.140646903349106,-0.0154248423966017,-0.434607220923379,0,-0.822385067535226,0.22314355131421,-2.46915829281974,-3.28565347861515
"97",1,4.39074001400461,7.94844671489,2.18882302449024,1.50685624186144,2.36486030906212,-2.11003091356819,-1.05227675695119,-0.101551797365327,1.56861591791385,-0.647433489072434,-0.038369431245564
"98",0,-5.03677433340522,-0.461792439415341,-6.69146320261703,-2.23184978535352,-2.05217693230439,-0.84805801835142,-0.153352055342873,0.095008892137652,-2.53491707036266,-2.84288689621102,-1.62939070790701
"99",0,-1.80676660325329,3.80580742345059,-0.888051663015448,-4.02742416622585,-3.68769010768041,-2.47085576017623,-2.0519915211421,-2.52834869722256,-3.87328217711171,3.37282678164244,2.57607706613111
"100",1,1.65369747339417,-1.16664071755347,-0.203228241613268,0.935143159283187,0.578062009922464,0,0,-1.3671740806981,0.971979637734743,-1.52554870580116,-0.291601516633746
"101",1,0.852798905703047,2.42277486868099,-2.55901462194172,-1.62948946886456,-1.3729785120723,0.217189199953438,0,-0.815866741339278,-2.15948424935337,1.34334647257469,2.15627912149308
"102",1,-0.523250251880777,-1.72882995889618,-0.721172672115253,0.457489367158527,0.36864175679315,-0.0699969271847452,-0.099914730771661,-0.354049348125063,0.456446097683683,0.440781558728609,0.910545550423602
"103",1,6.55731521313319,6.37876086122604,3.26598390285465,4.54265316759824,4.82604789867045,-0.357700334344144,0,-0.354703710765178,5.49306144334055,0.846019632687856,1.43877051150886
"104",0,-3.82990003229422,-3.68397260065591,-5.204807648273,-5.1403370934606,-4.5811358457081,-1.60870231060932,0,-2.83666088776509,-5.0355085588414,-2.87858760654385,-2.29287824791754
"105",1,3.69918733226939,0.87953496427516,1.8568568681536,4.01583328959239,3.28891869808604,-0.480277150022892,-0.223918106436143,-1.1962850212085,3.68342630097587,-2.22081134760748,-0.407550729812609
"106",1,2.01299410300969,3.7038658633501,0.913968546479141,-1.60119856528455,-2.47704399540341,-0.37096753835864,-0.662471489495511,-0.209002071672677,-1.64730818648951,1.74070787563072,2.08562639540686
"107",1,4.97267580077465,1.40246722036549,5.4811902419262,5.39284138950524,4.00551361285464,1.08395190843244,0.753491929420378,1.00041145877124,6.08980044782884,5.18974050889215,3.37503013423483
"108",1,5.06300493209506,2.20460468463384,5.37772638932281,5.01979494345159,4.40563135962272,1.72656413641448,1.13294594786047,1.63413763095892,6.52649485957079,4.43066150728263,8.23715295671444
"109",1,6.33823908082249,1.52939520476056,6.02005200395989,4.85264223286009,3.34569489164869,1.59272587418912,0.832539566754367,1.55344514143783,5.84499264320772,0.487825912275745,0.174462854648661
"110",0,-1.44787282464555,2.60712428251225,-1.90621414782586,0.120099989968956,1.2824800481663,0.192988072152627,0.192988072152627,0.192988072152627,0.00927542881813004,0.713207761183481,1.23936146441106
"111",0,1.34381421530306,4.12443440058658,0.78024466571871,1.09866859764611,-3.79178003185085,-0.92834842576449,-0.757888308367672,-1.27956649671286,1.26969801312637,-0.926282613227108,-1.0759209324734
"112",0,1.83366483754959,4.04557645663291,0.593985529239038,-1.28845315352434,-2.68599371508599,-0.62851063415993,-0.77672006339224,-0.908517829883127,-1.38483130306813,1.55436422643025,1.32568593075379
"113",0,-6.29653865031373,-0.770064023777788,-4.15179351698727,-6.78135638499342,-7.10193084436412,-0.934126555827827,-0.485721399425018,-2.64467465043792,-6.58290194736636,2.32290377624454,0.938405877036437
"114",0,-10.4693180029958,-7.20079795767601,-6.05600306824555,-2.47272093870368,-4.33787837636789,-0.0845938617972894,-0.624195735328377,-0.153857371962611,-4.12482757894718,-1.40214194814972,-2.29797137390895
"115",0,-7.64666049221361,-3.21646327846282,-4.66848027433955,-6.25424220863184,-4.82070152566467,-2.02972170024447,-0.947466047012459,-0.285481052485841,-6.15542954592796,-0.257380392179545,-2.14489616478067
"116",0,-2.10619541130932,-1.10918875206479,-1.53097193848692,-4.51414320569197,-2.95342079127633,-2.0302726450385,0,-2.03322757772147,-5.24526814545822,-1.66508400507619,-1.75829285664455
"117",1,-4.8920466455594,-3.448332738239,-4.01035890614901,-3.14764660761488,-1.48221224669726,-0.456487600454539,-0.539796146893236,-0.456487600454539,-4.65396035015752,-4.61897916357048,-10.2453195496059
"118",0,-7.50530037149525,-0.748830267036748,-5.5173524898177,-7.65758877008983,-7.41953161109006,-3.04049556636903,-2.32162025889645,-2.93591995590417,-7.92822582976596,0.953175078237367,-0.106709736183387
"119",1,0.884436382108767,-1.42316250343851,-0.234154807998079,-0.167092559272638,1.02071101007509,0.0674467060815092,1.01625794758663,0.157075945717108,0.164821940879225,-0.636972555672348,0.691657146691703
"120",1,6.93639335003742,2.96850546085378,7.24618987463108,5.65266115988288,5.05858364838067,1.93132957208885,1.50177478809167,2.16094945724006,6.50053863783517,4.13739979138771,7.64076411168758
"121",1,4.31023968481148,1.80815327900373,3.34109345759245,0.898635121355228,0.443386679551724,0.31648638782851,-0.209466921855229,0.552404765005664,1.79175946922805,2.65835053254803,6.25609896011036
"122",1,1.34009061668028,-4.39298829500992,0.827890894928805,1.95462391871108,2.79546633887869,0.935910038129273,0,1.06196766339061,2.15948424935337,-0.0541729694564701,-0.0680158811278346
"123",1,5.15889108211916,6.32295925958958,4.06581647860756,3.8841685966339,2.7166806780576,0,0,0,4.74493212836325,3.70553187520084,4.75917402874133
"124",1,8.74679962278105,8.86382790046055,6.38631799462155,3.80185334072189,2.44920654962284,2.44642534068543,0.198346025094506,1.57980227531132,4.74493212836325,4.50761875772409,4.87977628671615
"125",0,-1.35745203811253,2.15623893008669,0.675209479873278,0.321116037317334,0.351258327177422,0.75597821474198,0.196545265036243,1.19175325432948,-0.44120872729779,-0.339199573994489,-1.09891293493826
"126",1,-2.79957710552378,0.30207080990388,-0.88699993495309,-2.67800040467103,-1.58788719128381,0.64916132610701,0.715861329836165,0.811622156120013,-2.32178396885429,1.62380726002205,0.0385992734339364
"127",1,2.94255437755239,6.06726751052348,3.54855814479594,1.29033826974289,0.157588017930868,-0.599885839050708,1.37060596451628,-0.562443115993061,1.31633577251298,2.45481789328243,0.645021787932791
"128",0,-4.19502935925546,0.129368009968591,-6.14547235958733,-4.28685797737548,-3.45928659178849,-1.46492244993635,-0.200161688570735,-0.935019716598157,-5.26785815906333,-2.52499577509263,-2.28957225967954
"129",1,2.33795223683134,0.242853246125772,2.484906649788,1.50568851343242,0.150382404078719,0.935187499662354,0.211374026761066,0.842252924762351,2.89037175789616,4.57106577398075,7.67092225454321
"130",0,3.50724870036623,0.794171384917993,5.37420946049526,2.76001174610742,1.38597909424759,0.832668240877891,0.377833673485668,0.652900447386085,3.43398720448515,1.6162315566798,0.856664597938144
"131",1,4.50418014759615,-0.706621879143305,3.84334585064795,3.86030412748765,2.85931718786317,2.55864832924026,1.64680439496068,2.06519888318493,3.67965986885938,-0.467892095670852,0.322526722467916
"132",0,-5.85835550452709,0.946012237155894,-5.02294022928663,-4.51895547746353,-4.46725791937226,-0.917274516199723,-0.771147225360619,-1.30976778636001,-5.29664930944734,2.66956233343763,2.32132343696039
"133",0,-6.00831838290928,0.7268682105274,-6.22333184045337,-2.65054277650439,-2.76123906828037,0.365512045137292,0,0.306906149668286,-2.72198770894599,1.76518051859712,1.2472245719746
"134",0,-3.26575941076705,-2.56393447239472,-3.91451988562673,-1.62534432176208,-0.987464981713968,-0.923905580702781,-0.198346025094506,-0.50591802940233,-2.26868354131836,-4.06413078362528,-5.13927976514822
"135",0,-3.83142949249447,-1.70877510229973,-1.38209896988979,-1.43438035407243,-1.263594776731,-1.68110011280367,-0.512878567719119,-1.33226750678699,-1.63339115345659,-0.952899936791039,-2.4182543519439
"136",1,3.55556873694109,-4.02072276717901,0.271933715483641,-1.06712537804775,-1.00585197960487,1.43288084280167,1.37911124060465,1.70480219966762,-1.50407739677627,0.328504066971636,0.652403364988927
"137",1,5.64663551882542,-6.51222453226076,4.14567393099504,9.37083641580793,9.2622972584152,-0.638355511149906,-0.638355511149906,0.443108694711291,9.30741036603502,-3.81463712429776,-2.72728166760292
