Id,Choice
602,0
603,1
604,0
605,1
606,1
607,0
608,1
609,1
610,0
611,0
612,1
613,0
614,1
615,0
616,0
617,1
618,1
619,1
620,0
621,1
622,1
623,0
624,0
625,1
626,0
627,0
628,1
629,1
630,0
631,0
632,0
633,1
634,1
635,0
636,0
637,1
638,0
639,0
640,1
641,0
642,1
643,1
644,0
645,0
646,0
647,1
648,1
649,0
650,0
651,0
652,1
653,0
654,1
655,1
656,0
657,1
658,1
659,1
660,0
661,1
662,0
663,0
664,0
665,0
666,1
667,1
668,0
669,0
670,0
671,0
672,1
673,0
674,0
675,0
676,1
677,0
678,1
679,0
680,0
681,0
682,0
683,1
684,0
685,0
686,1
687,1
688,1
689,1
690,0
691,0
692,1
693,0
694,0
695,0
696,0
697,0
698,1
699,1
700,0
701,1
702,1
703,1
704,0
705,0
706,1
707,1
708,1
709,0
710,0
711,1
712,1
713,1
714,0
715,1
716,0
717,0
718,0
719,1
720,0
721,0
722,1
723,1
724,1
725,0
726,0
727,1
728,1
729,1
730,1
731,0
732,0
733,0
734,0
735,0
736,0
737,1
738,1
739,1
740,1
741,0
742,0
743,1
744,0
745,0
746,0
747,1
748,1
749,0
750,1
751,1
752,1
753,1
754,0
755,1
756,1
757,0
758,1
759,1
760,0
761,1
762,0
763,0
764,1
765,1
766,1
767,1
768,1
769,0
770,0
771,1
772,1
773,1
774,0
775,1
776,1
777,1
778,0
779,1
780,1
781,0
782,0
783,0
784,1
785,0
786,0
787,0
788,1
789,1
790,0
791,0
792,0
793,0
794,1
795,0
796,0
797,1
798,1
799,1
800,1
801,0
802,1
803,1
804,0
805,1
806,0
807,1
808,0
809,0
810,0
811,1
812,0
813,1
814,0
815,0
816,1
817,0
818,0
819,1
820,1
821,0
822,1
823,0
824,1
825,1
826,1
827,1
828,0
829,1
830,0
831,1
832,1
833,0
834,0
835,1
836,0
837,0
838,0
839,1
840,0
841,1
842,1
843,1
844,1
845,0
846,0
847,0
848,1
849,1
850,0
851,1
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,1
864,1
865,1
866,1
867,0
868,0
869,0
870,1
871,0
872,1
873,1
874,0
875,1
876,0
877,1
878,1
879,0
880,0
881,0
882,0
883,0
884,1
885,0
886,1
887,1
888,1
889,0
890,1
891,0
892,1
893,0
894,1
895,0
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,0
904,0
905,1
906,0
907,1
908,1
909,0
910,0
911,0
912,1
913,0
914,1
915,1
916,0
917,1
918,0
919,0
920,1
921,0
922,1
923,1
924,1
925,1
926,1
927,1
928,0
929,1
930,0
931,1
932,1
933,1
934,1
935,0
936,1
937,1
938,1
939,0
940,1
941,1
942,0
943,1
944,1
945,0
946,1
947,0
948,1
949,1
950,1
951,1
952,0
953,1
954,1
955,1
956,0
957,0
958,1
959,0
960,0
961,0
962,0
963,0
964,1
965,0
966,0
967,0
968,0
969,1
970,0
971,0
972,0
973,0
974,0
975,0
976,1
977,1
978,0
979,0
980,0
981,0
982,1
983,1
984,0
985,0
986,1
987,1
988,1
989,0
990,0
991,1
992,0
993,0
994,1
995,1
996,0
997,0
998,1
999,0
1000,1
1001,0
1002,1
1003,0
1004,0
1005,0
1006,0
1007,1
1008,0
1009,0
1010,0
1011,0
1012,1
1013,1
1014,0
1015,1
1016,0
1017,1
1018,1
1019,0
1020,0
1021,1
1022,1
1023,0
1024,1
1025,0
1026,0
1027,1
1028,1
1029,1
1030,1
1031,1
1032,0
1033,0
1034,0
1035,0
1036,1
1037,0
1038,0
1039,0
1040,1
1041,1
1042,0
1043,0
1044,1
1045,1
1046,0
1047,1
1048,1
1049,1
1050,0
1051,0
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,0
1059,1
1060,0
1061,0
1062,1
1063,0
1064,1
1065,1
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,1
1074,1
1075,1
1076,0
1077,0
1078,1
1079,1
1080,1
1081,0
1082,1
1083,0
1084,1
1085,1
1086,0
1087,1
1088,1
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,1
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,1
1103,0
1104,0
1105,0
1106,1
1107,0
1108,1
1109,1
1110,0
1111,1
1112,0
1113,1
1114,0
1115,1
1116,0
1117,1
1118,1
1119,1
1120,1
1121,0
1122,0
1123,1
1124,0
1125,1
1126,1
1127,0
1128,1
1129,1
1130,0
1131,1
1132,0
1133,1
1134,0
1135,1
1136,1
1137,1
1138,0
1139,0
1140,1
1141,0
1142,1
1143,1
1144,1
1145,0
1146,0
1147,0
1148,1
1149,0
1150,0
1151,1
1152,1
1153,0
1154,1
1155,0
1156,0
1157,1
1158,1
1159,0
1160,0
1161,1
1162,1
1163,0
1164,1
1165,0
1166,1
1167,1
1168,0
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,0
1176,0
1177,0
1178,1
1179,1
1180,0
1181,0
1182,1
1183,0
1184,1
1185,1
1186,1
1187,1
1188,1
1189,0
1190,1
1191,1
1192,0
1193,0
1194,1
1195,1
1196,0
1197,0
1198,1
1199,0
1200,0
1201,0
1202,1
1203,0
1204,0
1205,0
1206,1
1207,0
1208,1
1209,0
1210,0
1211,1
1212,0
1213,0
1214,1
1215,0
1216,0
1217,1
1218,1
1219,0
1220,0
1221,0
1222,0
1223,1
1224,1
1225,0
1226,0
1227,0
1228,1
1229,0
1230,0
1231,0
1232,0
1233,1
1234,0
1235,0
1236,0
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,0
1247,1
1248,0
1249,0
1250,0
1251,1
1252,0
1253,0
1254,0
1255,1
1256,0
1257,0
1258,0
1259,0
1260,1
1261,0
1262,1
1263,1
1264,1
1265,1
1266,1
1267,0
1268,1
1269,0
1270,0
1271,1
1272,0
1273,0
1274,1
1275,1
1276,1
1277,0
1278,1
1279,0
1280,0
1281,1
1282,1
1283,0
1284,0
1285,0
1286,0
1287,1
1288,0
1289,1
1290,1
1291,0
1292,1
1293,1
1294,1
1295,0
1296,0
1297,1
1298,1
1299,1
1300,0
1301,1
1302,1
1303,1
1304,0
1305,0
1306,0
1307,0
1308,1
1309,1
1310,1
1311,0
1312,1
1313,1
1314,0
1315,1
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,1
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,1
1331,1
1332,0
1333,0
1334,0
1335,0
1336,1
1337,0
1338,1
1339,1
1340,0
1341,1
1342,1
1343,1
1344,1
1345,0
1346,0
1347,1
1348,1
1349,0
1350,0
1351,1
1352,1
1353,0
1354,0
1355,1
1356,1
1357,1
1358,0
1359,1
1360,0
1361,0
1362,0
1363,0
1364,1
1365,0
1366,0
1367,0
1368,1
1369,1
1370,0
1371,1
1372,1
1373,0
1374,0
1375,1
1376,0
1377,1
1378,0
1379,0
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,0
1390,1
1391,1
1392,0
1393,0
1394,1
1395,0
1396,0
1397,0
1398,0
1399,0
1400,1
1401,1
1402,1
1403,0
1404,1
1405,0
1406,0
1407,0
1408,0
1409,1
1410,0
1411,1
1412,1
1413,1
1414,1
1415,1
1416,0
1417,0
1418,1
1419,0
1420,1
1421,0
1422,1
1423,1
1424,0
1425,0
1426,0
1427,0
1428,1
1429,0
1430,0
1431,0
1432,0
1433,1
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,1
1443,0
1444,1
1445,0
1446,0
1447,0
1448,0
1449,1
1450,0
1451,1
1452,0
1453,0
1454,1
1455,1
1456,0
1457,0
1458,0
1459,1
1460,1
1461,0
1462,1
1463,0
1464,1
1465,1
1466,0
1467,1
1468,1
1469,0
1470,0
1471,0
1472,1
1473,0
1474,0
1475,0
1476,0
1477,1
1478,0
1479,1
1480,0
1481,0
1482,0
1483,1
1484,0
1485,1
1486,1
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,1
1496,0
1497,0
1498,1
1499,0
1500,1
1501,1
1502,1
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,1
1512,0
1513,0
1514,0
1515,0
1516,0
1517,1
1518,1
1519,0
1520,0
1521,1
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,1
1529,0
1530,0
1531,0
1532,0
1533,1
1534,1
1535,0
1536,1
1537,1
1538,0
1539,0
1540,1
1541,0
1542,1
1543,1
1544,0
1545,0
1546,0
1547,0
1548,1
1549,0
1550,1
1551,0
1552,1
1553,0
1554,1
1555,0
1556,1
1557,1
1558,0
1559,0
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,0
1568,0
1569,1
1570,0
1571,0
1572,1
1573,0
1574,0
1575,0
1576,0
1577,1
1578,1
1579,0
1580,0
1581,1
1582,0
1583,0
1584,1
1585,1
1586,1
1587,0
1588,0
1589,0
1590,0
1591,1
1592,0
1593,0
1594,0
1595,1
1596,0
1597,0
1598,1
1599,1
1600,1
1601,1
1602,0
1603,0
1604,0
1605,1
1606,1
1607,0
1608,0
1609,1
1610,0
1611,0
1612,1
1613,1
1614,0
1615,1
1616,0
1617,0
1618,0
1619,0
1620,1
1621,0
1622,1
1623,1
1624,1
1625,1
1626,0
1627,1
1628,0
1629,1
1630,0
1631,0
1632,1
1633,1
1634,1
1635,0
1636,0
1637,1
1638,0
1639,1
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,1
1651,1
1652,0
1653,1
1654,0
1655,0
1656,0
1657,1
1658,0
1659,1
1660,1
1661,0
1662,0
1663,1
1664,0
1665,0
1666,0
1667,1
1668,1
1669,1
1670,1
1671,1
1672,0
1673,1
1674,1
1675,1
1676,1
1677,1
1678,0
1679,0
1680,1
1681,1
1682,0
1683,1
1684,0
1685,1
1686,0
1687,1
1688,1
1689,0
1690,1
1691,0
1692,1
1693,0
1694,1
1695,0
1696,1
1697,1
1698,1
1699,1
1700,0
1701,0
1702,1
1703,1
1704,0
1705,1
1706,0
1707,1
1708,1
1709,1
1710,1
1711,0
1712,1
1713,1
1714,0
1715,1
1716,0
1717,0
1718,0
1719,1
1720,0
1721,1
1722,1
1723,1
1724,1
1725,1
1726,0
1727,0
1728,0
1729,0
1730,0
1731,1
1732,1
1733,1
1734,1
1735,1
1736,0
1737,0
1738,0
1739,1
1740,1
1741,0
1742,0
1743,0
1744,1
1745,1
1746,0
1747,0
1748,0
1749,1
1750,1
1751,1
1752,1
1753,0
1754,0
1755,1
1756,0
1757,0
1758,1
1759,1
1760,0
1761,0
1762,1
1763,0
1764,1
1765,1
1766,0
1767,1
1768,0
1769,0
1770,1
1771,0
1772,1
1773,0
1774,0
1775,0
1776,1
1777,1
1778,0
1779,0
1780,1
1781,1
1782,0
1783,0
1784,1
1785,1
1786,0
1787,1
1788,0
1789,0
1790,0
1791,1
1792,0
1793,0
1794,1
1795,0
1796,0
1797,0
1798,0
1799,1
1800,0
1801,1
1802,0
1803,0
1804,0
1805,1
1806,1
1807,0
1808,0
1809,0
1810,1
1811,1
1812,0
1813,1
1814,0
1815,1
1816,1
1817,1
1818,0
1819,0
1820,0
1821,0
1822,0
1823,1
1824,0
1825,0
1826,0
1827,0
1828,0
1829,1
1830,0
1831,1
1832,1
1833,0
1834,1
1835,1
1836,0
1837,0
1838,1
1839,1
1840,1
1841,0
1842,1
1843,0
1844,1
1845,0
1846,1
1847,0
1848,1
1849,1
1850,0
1851,1
1852,0
1853,1
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,0
1861,0
1862,1
1863,0
1864,0
1865,0
1866,1
1867,1
1868,1
1869,0
1870,1
1871,0
1872,1
1873,1
1874,1
1875,0
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,0
1887,0
1888,1
1889,1
1890,0
1891,0
1892,0
1893,1
1894,0
1895,0
1896,1
1897,1
1898,0
1899,0
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,0
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,0
1918,0
1919,1
1920,1
1921,0
1922,0
1923,1
1924,0
1925,1
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,1
1943,0
1944,1
1945,0
1946,1
1947,0
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,0
1957,0
1958,1
1959,0
1960,1
1961,1
1962,1
1963,0
1964,1
1965,1
1966,1
1967,0
1968,0
1969,1
1970,0
1971,1
1972,0
1973,1
1974,0
1975,1
1976,1
1977,1
1978,1
1979,0
1980,0
1981,0
1982,1
1983,1
1984,0
1985,0
1986,1
1987,0
1988,0
1989,1
1990,0
1991,1
1992,1
1993,1
1994,1
1995,0
1996,1
1997,1
1998,0
1999,1
2000,1
2001,1
2002,1
2003,0
2004,1
2005,0
2006,0
2007,1
2008,0
2009,1
2010,0
2011,0
2012,1
2013,1
2014,0
2015,0
2016,1
2017,0
2018,0
2019,1
2020,1
2021,0
2022,0
2023,1
2024,1
2025,1
2026,0
2027,1
2028,1
2029,0
2030,0
2031,1
2032,0
2033,0
2034,1
2035,0
2036,1
2037,0
2038,1
2039,0
2040,0
2041,1
2042,0
2043,0
2044,1
2045,0
2046,1
2047,0
2048,0
2049,0
2050,1
2051,0
2052,0
2053,1
2054,0
2055,0
2056,0
2057,1
2058,0
2059,1
2060,0
2061,1
2062,1
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,1
2070,1
2071,1
2072,1
2073,1
2074,0
2075,1
2076,0
2077,0
2078,1
2079,0
2080,0
2081,0
2082,1
2083,0
2084,1
2085,1
2086,1
2087,0
2088,0
2089,1
2090,1
2091,0
2092,1
2093,1
2094,0
2095,1
2096,1
2097,0
2098,0
2099,0
2100,0
2101,1
2102,0
2103,1
2104,1
2105,0
2106,0
2107,0
2108,1
2109,0
2110,0
2111,0
2112,1
2113,1
2114,0
2115,1
2116,0
2117,1
2118,0
2119,0
2120,1
2121,1
2122,0
2123,1
2124,0
2125,0
2126,1
2127,0
2128,0
2129,0
2130,1
2131,1
2132,1
2133,1
2134,1
2135,0
2136,1
2137,1
2138,0
2139,0
2140,1
2141,0
2142,1
2143,1
2144,1
2145,0
2146,1
2147,0
2148,0
2149,1
2150,0
2151,0
2152,1
2153,1
2154,1
2155,0
2156,1
2157,1
2158,1
2159,0
2160,1
2161,0
2162,1
2163,1
2164,1
2165,0
2166,0
2167,0
2168,1
2169,1
2170,0
2171,1
2172,1
2173,1
2174,0
2175,0
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,0
2187,1
2188,1
2189,0
2190,1
2191,1
2192,1
2193,0
2194,0
2195,1
2196,1
2197,0
2198,1
2199,1
2200,0
2201,1
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,1
2210,0
2211,1
2212,0
2213,1
2214,1
2215,0
2216,1
2217,0
2218,1
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,1
2226,1
2227,1
2228,1
2229,1
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,1
2239,0
2240,0
2241,0
2242,1
2243,0
2244,0
2245,1
2246,0
2247,0
2248,0
2249,1
2250,0
2251,0
2252,0
2253,1
2254,0
2255,0
2256,0
2257,1
2258,0
2259,1
2260,0
2261,1
2262,0
2263,0
2264,0
2265,1
2266,1
2267,1
2268,0
2269,0
2270,1
2271,1
2272,0
2273,0
2274,0
2275,0
2276,1
2277,1
2278,1
2279,0
2280,0
2281,1
2282,0
2283,0
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,0
2293,1
2294,1
2295,1
2296,1
2297,0
2298,1
2299,0
2300,1
2301,0
2302,0
2303,0
2304,1
2305,0
2306,1
2307,0
2308,0
2309,0
2310,1
2311,1
2312,1
2313,0
2314,1
2315,1
2316,0
2317,0
2318,0
2319,1
2320,1
2321,0
2322,1
2323,0
2324,0
2325,0
2326,0
2327,1
2328,0
2329,1
2330,0
2331,1
2332,1
2333,1
2334,0
2335,0
2336,0
2337,0
2338,0
2339,1
2340,1
2341,0
2342,1
2343,0
2344,0
2345,1
2346,0
2347,1
2348,1
2349,0
2350,0
2351,1
2352,0
2353,1
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,1
2365,1
2366,1
2367,1
2368,0
2369,0
2370,0
2371,0
2372,0
2373,1
2374,1
2375,0
2376,0
2377,0
2378,1
2379,0
2380,1
2381,0
2382,1
2383,1
2384,1
2385,1
2386,0
2387,1
2388,0
2389,1
2390,1
2391,1
2392,1
2393,0
2394,0
2395,1
2396,0
2397,1
2398,1
2399,1
2400,0
2401,1
2402,0
2403,1
2404,0
2405,1
2406,1
2407,0
2408,1
2409,1
2410,1
2411,1
2412,1
2413,0
2414,0
2415,0
2416,1
2417,0
2418,0
2419,1
2420,0
2421,1
2422,1
2423,1
2424,0
2425,1
2426,1
2427,0
2428,0
2429,0
2430,1
2431,0
2432,1
2433,0
2434,0
2435,0
2436,0
2437,0
2438,1
2439,1
2440,1
2441,0
2442,0
2443,1
2444,0
2445,0
2446,1
2447,1
2448,1
2449,1
2450,0
2451,1
2452,0
2453,1
2454,0
2455,1
2456,0
2457,1
2458,1
2459,0
2460,0
2461,1
2462,0
2463,0
2464,1
2465,0
2466,0
2467,1
2468,0
2469,1
2470,1
2471,0
2472,1
2473,0
2474,0
2475,1
2476,0
2477,0
2478,1
2479,1
2480,0
2481,0
2482,1
2483,0
2484,0
2485,0
2486,1
2487,0
2488,1
2489,1
2490,0
2491,0
2492,1
2493,0
2494,1
2495,1
2496,0
2497,1
2498,1
2499,1
2500,1
2501,1
2502,0
2503,1
2504,0
2505,1
2506,1
2507,1
2508,0
2509,0
2510,1
2511,1
2512,0
2513,0
2514,1
2515,0
2516,1
2517,1
2518,1
2519,1
2520,0
2521,0
2522,1
2523,0
2524,1
2525,0
2526,1
2527,1
2528,0
2529,1
2530,1
2531,1
2532,0
2533,0
2534,0
2535,0
2536,1
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,1
2545,1
2546,1
2547,1
2548,0
2549,0
2550,1
2551,0
2552,1
2553,0
2554,0
2555,1
2556,0
2557,1
2558,0
2559,1
2560,1
2561,1
2562,1
2563,1
2564,1
2565,0
2566,0
2567,0
2568,1
2569,1
2570,0
2571,0
2572,0
2573,1
2574,1
2575,0
2576,1
2577,1
2578,1
2579,0
2580,1
2581,0
2582,1
2583,0
2584,0
2585,0
2586,1
2587,1
2588,0
2589,1
2590,0
2591,1
2592,0
2593,1
2594,0
2595,0
2596,0
2597,1
2598,1
2599,1
2600,0
2601,0
2602,1
2603,1
2604,0
2605,0
2606,1
2607,1
2608,1
2609,0
2610,1
2611,0
2612,0
2613,1
2614,0
2615,1
2616,1
2617,1
2618,0
2619,1
2620,1
2621,1
2622,0
2623,0
2624,1
2625,0
2626,0
2627,1
2628,1
2629,0
2630,0
2631,0
2632,1
2633,0
2634,1
2635,0
2636,0
2637,1
2638,1
2639,1
2640,1
2641,0
2642,1
2643,1
2644,0
2645,1
2646,0
2647,0
2648,1
2649,0
2650,1
2651,0
2652,0
2653,0
2654,1
2655,0
2656,0
2657,0
2658,0
2659,0
2660,1
2661,0
2662,0
2663,1
2664,0
2665,1
2666,1
2667,1
2668,0
2669,1
2670,1
2671,0
2672,1
2673,1
2674,1
2675,1
2676,1
2677,1
2678,1
2679,1
2680,0
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,0
2689,1
2690,1
2691,0
2692,0
2693,1
2694,1
2695,1
2696,0
2697,1
2698,0
2699,0
2700,0
2701,1
2702,1
2703,0
2704,0
2705,1
2706,1
2707,1
2708,0
2709,1
2710,0
2711,0
2712,0
2713,0
2714,0
2715,1
2716,1
2717,1
2718,0
2719,0
2720,1
2721,0
2722,0
2723,1
2724,1
2725,1
2726,0
2727,0
2728,0
2729,1
2730,0
2731,0
2732,0
2733,0
2734,1
2735,1
2736,0
2737,0
2738,1
2739,1
2740,0
2741,0
2742,0
2743,0
2744,0
2745,1
2746,1
2747,0
2748,0
2749,1
2750,0
2751,0
2752,1
2753,1
2754,1
2755,1
2756,0
2757,0
2758,1
2759,0
2760,1
2761,1
2762,1
2763,0
2764,1
2765,1
2766,1
2767,0
2768,0
2769,0
2770,1
2771,1
2772,1
2773,0
2774,1
2775,0
2776,1
2777,0
2778,1
2779,1
2780,0
2781,0
2782,1
2783,1
2784,1
2785,0
2786,0
2787,1
2788,0
2789,0
2790,0
2791,1
2792,1
2793,1
2794,0
2795,0
2796,1
2797,1
2798,1
2799,0
2800,1
2801,0
2802,0
2803,1
2804,1
2805,0
2806,0
2807,0
2808,1
2809,0
2810,0
2811,1
2812,0
2813,0
2814,0
2815,1
2816,0
2817,0
2818,0
2819,1
2820,1
2821,0
2822,1
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,1
2830,1
2831,1
2832,0
2833,1
2834,0
2835,1
2836,0
2837,0
2838,1
2839,1
2840,1
2841,0
2842,1
2843,1
2844,1
2845,0
2846,0
2847,0
2848,1
2849,0
2850,0
2851,0
2852,0
2853,1
2854,0
2855,1
2856,0
2857,1
2858,0
2859,1
2860,1
2861,1
2862,0
2863,1
2864,0
2865,0
2866,0
2867,0
2868,0
2869,1
2870,1
2871,0
2872,1
2873,1
2874,1
2875,0
2876,1
2877,1
2878,0
2879,0
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,0
2887,1
2888,1
2889,1
2890,0
2891,0
2892,1
2893,1
2894,1
2895,0
2896,1
2897,0
2898,1
2899,1
2900,0
2901,1
2902,1
2903,1
2904,0
2905,1
2906,0
2907,0
2908,0
2909,0
2910,0
2911,1
2912,0
2913,1
2914,0
2915,1
2916,1
2917,0
2918,1
2919,0
2920,0
2921,1
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,1
2930,1
2931,0
2932,1
2933,0
2934,1
2935,0
2936,1
2937,1
2938,1
2939,1
2940,0
2941,1
2942,1
2943,0
2944,1
2945,0
2946,1
2947,1
2948,1
2949,0
2950,1
2951,0
2952,0
2953,1
2954,0
2955,0
2956,1
2957,0
2958,1
2959,0
2960,0
2961,1
2962,1
2963,0
2964,0
2965,0
2966,1
2967,1
2968,1
2969,1
2970,0
2971,1
2972,0
2973,0
2974,0
2975,1
2976,1
2977,0
2978,0
2979,0
2980,1
2981,0
2982,1
2983,1
2984,0
2985,0
2986,1
2987,0
2988,1
2989,0
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,0
